transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,gross_profit
T000527,S25,2025-03-02,Beauty,2,GlowWorks,West,17.79,38.92,45.0,4.27,146.33,77.84,42.26
T001802,S06,2025-02-08,Sports,1,ActivePro,East,53.59,107.83,109.0,6.4,154.1,107.83,54.24
T001470,S26,2025-04-19,Grocery,1,FreshFarm,West,7.45,11.56,39.0,4.55,150.42,11.56,4.11
T002292,S29,2025-06-29,Electronics,1,NorthStar,West,197.06,265.89,3.0,3.67,122.29,265.89,68.83
T002924,S25,2025-01-10,Home,2,BudgetSource,West,49.85,99.61,10.0,3.89,110.1,199.22,99.52
T001093,S17,2025-02-04,Apparel,3,StyleHub,North,27.18,53.94,76.0,5.14,145.52,161.82,80.28
T000348,S22,2025-04-17,Home,4,BudgetSource,South,48.22,89.79,62.0,3.97,97.13,359.16,166.28
T001270,S05,2025-03-14,Electronics,,NorthStar,East,216.71,273.96,58.0,3.59,79.73,,
T002518,S30,2025-06-16,Groceries,2,FreshFarm,West,9.36,14.24,34.0,4.76,138.67,28.48,9.76
T002941,S14,2025-03-11,Electronic,1,NorthStar,West,230.4,284.34,40.0,5.2,154.48,284.34,53.94
T001809,S02,2025-03-01,Sports,6,ActivePro,South,50.28,88.69,139.0,2.89,65.45,532.14,230.46
T002507,S23,2025-02-22,Grocery,1,FreshFarm,South,6.57,9.48,103.0,3.51,98.85,9.48,2.91
T000196,S26,2025-05-14,Sports,2,ActivePro,West,57.36,113.05,8.0,5.01,161.92,226.1,111.38
T001080,S07,2025-01-03,Beauty,1,GlowWorks,North,21.32,50.3,127.0,4.8,100.73,50.3,28.98
T002642,S10,2025-06-02,Electronics,3,NorthStar,South,276.79,361.66,124.0,5.16,119.02,1084.98,254.61
T000977,S15,,Beauty,4,GlowWorks,East,20.75,44.25,139.0,2.88,69.49,177.0,94.0
T001402,S27,2025-02-08,Apparel,7,StyleHub,West,30.17,60.86,58.0,5.21,146.63,426.02,214.83
T000523,S30,2025-06-17,Grocery,1,FreshFarm,West,7.67,12.02,6.0,5.12,155.84,12.02,4.35
T000004,S17,2025-05-18,Grocery,3,FreshFarm,North,8.27,12.32,119.0,5.78,123.24,36.96,12.15
T001816,S11,2025-03-02,Electronics,1,NorthStar,South,199.28,264.23,73.0,4.38,135.07,264.23,64.95
T000656,S20,2025-02-05,Sports,1,ActivePro,South,57.1,113.17,67.0,4.81,124.83,113.17,56.07
T001252,S22,2025-06-14,Apparel,3,StyleHub,South,26.39,53.57,50.0,3.33,88.2,160.71,81.54
T002360,S03,2025-04-25,Apparel,4,StyleHub,North,24.63,50.68,44.0,6.56,175.37,202.72,104.2
T001587,S24,,Home,1,BudgetSource,West,39.35,77.66,50.0,5.43,200.02,77.66,38.31
T002052,S17,2025-01-25,Beauty,7,GlowWorks,North,17.13,41.79,47.0,5.09,114.43,292.53,172.62
T000540,S28,2025-04-12,Beauty,2,GlowWorks,West,17.54,42.5,5.0,4.61,151.16,85.0,49.92
T000439,S21,2025-01-24,Electronics,2,NorthStar,North,233.44,297.43,158.0,4.87,116.7,594.86,127.98
T002241,S21,2025-02-16,Home,1,BudgetSource,North,42.82,86.55,67.0,5.81,138.35,86.55,43.73
T001683,S04,2025-03-19,Home,3,BudgetSource,East,44.04,89.28,81.0,4.37,97.03,267.84,135.72
T000253,S18,,Beauty,2,GlowWorks,West,21.06,49.87,60.0,4.71,156.59,99.74,57.62
T001911,S30,2025-03-18,Apparel,2,,West,26.62,59.32,4.0,5.03,145.35,118.64,65.4
T000808,S06,2025-05-16,Apparel,4,StyleHub,East,28.0,55.28,145.0,6.42,145.41,221.12,109.12
T000236,S05,2025-05-22,Sports,1,ActivePro,East,59.53,122.97,125.0,3.74,112.18,122.97,63.44
T000374,S12,2025-01-16,Beauty,10,GlowWorks,South,17.59,44.29,,3.5,91.53,442.9,267.0
T000166,S02,2025-03-06,Electronics,1,NorthStar,South,248.68,325.99,12.0,5.5,156.37,325.99,77.31
T000651,S04,2025-05-13,Sports,2,ActivePro,East,58.71,121.46,92.0,3.72,89.05,242.92,125.5
T002449,S09,2025-03-29,Beauty,,GlowWorks,East,18.65,42.3,80.0,4.31,101.93,,
T000592,S23,2025-05-03,Apparel,3,StyleHub,South,29.02,55.72,,3.92,87.57,167.16,80.1
T001173,S26,2025-06-21,Electronics,2,NorthStar,West,264.31,362.32,50.0,3.95,112.47,724.64,196.02
T002857,S20,2025-05-22,Electronics,4,NorthStar,South,238.63,326.18,156.0,3.01,62.67,1304.72,350.2
T001988,S02,2025-04-24,Grocery,1,FreshFarm,South,8.41,14.62,135.0,4.33,125.19,14.62,6.21
T002696,S28,,Home,2,BudgetSource,West,42.31,75.05,38.0,5.39,161.52,150.1,65.48
T000122,S29,2025-03-30,Electronics,5,NorthStar,West,277.21,366.74,61.0,6.01,126.15,1833.7,447.65
T001716,S26,2025-03-22,Electronics,1,NorthStar,West,228.07,328.43,59.0,5.27,178.1,328.43,100.36
T001735,S22,2025-02-21,Apparel,,StyleHub,South,33.1,70.54,145.0,4.1,116.34,,
T001312,S25,2025-02-19,Sports,3,ActivePro,West,56.72,113.73,17.0,4.22,133.11,341.19,171.03
T002260,S13,2025-06-22,Groceries,4,FreshFarm,East,7.28,11.71,143.0,,103.27,46.84,17.72
T000513,S10,2025-02-27,Grocery,3,FreshFarm,South,7.41,10.58,114.0,5.43,118.9,31.74,9.51
T000074,S27,2025-05-25,Home,1,BudgetSource,West,41.99,83.51,0.0,4.72,145.01,83.51,41.52
T002593,S07,2025-01-07,Grocery,1,FreshFarm,North,8.1,12.29,44.0,3.87,107.84,12.29,4.19
T002667,S25,2025-05-10,Grocery,,FreshFarm,West,7.05,10.64,10.0,5.55,148.98,,
T002107,S26,2025-03-23,Grocery,2,FreshFarm,West,7.64,11.6,40.0,5.58,183.46,23.2,7.92
T001847,S20,2025-06-15,Home Goods,1,BudgetSource,South,48.86,87.16,100.0,3.99,112.45,87.16,38.3
T002525,S07,2025-04-23,Home,3,BudgetSource,North,40.37,75.26,73.0,5.85,153.82,225.78,104.67
T001322,S19,2025-05-01,Electronics,8,NorthStar,South,258.69,348.71,49.0,5.13,118.31,2789.68,720.16
T001059,S21,2025-03-08,Electronics,3,NorthStar,North,213.33,267.95,151.0,5.67,174.48,803.85,163.86
T000864,S03,2025-04-02,Grocery,3,FreshFarm,North,7.55,13.08,114.0,3.94,97.57,39.24,16.59
T002426,S05,2025-06-22,Grocery,3,FreshFarm,East,7.3,10.69,133.0,4.82,106.1,32.07,10.17
T002460,S21,2025-03-13,Electronics,5,NorthStar,North,261.01,320.51,29.0,4.29,119.51,1602.55,297.5
T002023,S06,2025-02-12,Home,2,BudgetSource,East,45.69,96.92,155.0,3.59,89.18,193.84,102.46
T001113,S11,2025-04-21,Home Goods,1,BudgetSource,South,44.73,78.73,34.0,3.82,86.57,78.73,34.0
T002541,S21,2025-02-19,Electronics,2,NorthStar,North,261.52,384.99,123.0,3.63,91.91,769.98,246.94
T001437,S10,2025-03-05,Apparel,5,StyleHub,South,33.01,70.96,74.0,5.11,103.19,354.8,189.75
T000401,S23,2025-02-14,Grocery,9,FreshFarm,South,7.34,10.08,65.0,2.89,61.05,90.72,24.66
T002296,S29,2025-06-28,Home,1,BudgetSource,West,48.99,95.08,56.0,3.34,90.85,95.08,46.09
T002425,S10,2025-01-12,Beauty,2,GlowWorks,South,19.22,41.79,141.0,5.07,137.14,83.58,45.14
T002417,S14,2025-02-24,Grocery,2,FreshFarm,West,7.38,11.99,42.0,3.68,108.77,23.98,9.22
T001973,S14,2025-03-29,Home,3,BudgetSource,West,58.94,101.9,6.0,4.22,134.19,305.7,128.88
T001580,S08,2025-03-28,Grocery,2,FreshFarm,South,9.85,15.14,90.0,3.86,99.35,30.28,10.58
T002438,S24,2025-05-25,Electronics,2,NorthStar,West,213.62,317.0,32.0,5.25,172.06,634.0,206.76
T000563,S13,2025-04-22,Apparel,6,StyleHub,East,24.7,51.77,119.0,5.02,111.7,310.62,162.42
T001139,S28,2025-01-26,Beauty,2,GlowWorks,West,17.45,41.54,62.0,4.69,132.44,83.08,48.18
T000824,S16,2025-05-24,Home,,BudgetSource,South,,95.89,37.0,5.99,112.11,,
T000606,S24,2025-03-12,Home,3,BudgetSource,West,43.6,85.43,24.0,,138.08,256.29,125.49
T000774,S06,2025-05-27,Home,1,BudgetSource,East,50.89,105.29,115.0,6.19,164.52,105.29,54.4
T002263,S30,2025-01-12,Sports,2,ActivePro,West,45.56,82.75,39.0,4.14,137.33,165.5,74.38
T001894,S26,2025-05-26,Apparel,2,StyleHub,West,25.02,46.14,64.0,5.71,144.78,92.28,42.24
T001856,S07,2025-01-11,Beauty,3,GlowWorks,North,17.18,36.98,73.0,5.4,125.3,110.94,59.4
T001823,S14,2025-06-18,Electronics,2,,West,278.25,369.95,50.0,4.02,105.86,739.9,183.4
T000738,S12,2025-02-09,Electronics,1,NorthStar,South,208.69,299.89,33.0,5.97,111.71,299.89,91.2
T002181,S20,2025-06-04,Home,2,BudgetSource,South,42.71,71.7,69.0,3.35,91.18,143.4,57.98
T002626,S03,2025-06-20,Apparel,1,StyleHub,North,32.75,68.23,,4.8,128.13,68.23,35.48
T001485,S06,2025-06-14,Sports,2,ActivePro,East,68.37,135.77,107.0,5.06,142.84,271.54,134.8
T000463,S14,2025-02-22,Home,1,BudgetSource,West,51.48,97.77,38.0,5.57,162.58,97.77,46.29
T002017,S11,2025-02-21,Grocery,3,FreshFarm,South,8.07,12.1,37.0,3.51,83.48,36.3,12.09
T001254,S06,2025-06-24,Beauty,2,GlowWorks,East,18.78,42.5,153.0,5.8,152.29,85.0,47.44
T000968,S28,2025-02-18,Apparel,7,StyleHub,West,26.32,58.95,8.0,4.62,139.58,412.65,228.41
T002995,S25,2025-02-20,Grocery,2,FreshFarm,West,8.94,14.49,20.0,5.02,134.55,28.98,11.1
T002537,S03,2025-04-11,Sporting Goods,6,ActivePro,North,56.23,112.83,49.0,3.44,88.13,676.98,339.6
T002029,S15,2025-01-07,Beauty,3,GlowWorks,East,16.13,38.78,36.0,,28.64,116.34,67.95
T000301,S06,2025-02-06,Electronic,2,,East,231.59,307.65,11.0,4.67,107.74,615.3,152.12
T002123,S11,2025-04-10,Sports,2,ActivePro,South,48.56,99.57,11.0,5.62,120.88,199.14,102.02
T002957,S20,2025-01-08,Sports,1,ActivePro,South,56.04,114.93,117.0,4.21,125.51,114.93,58.89
T000674,S25,2025-06-21,Sports,2,ActivePro,West,48.21,95.02,29.0,3.34,102.46,190.04,93.62
T001987,S25,2025-03-26,Apparel,6,StyleHub,West,26.61,50.56,54.0,3.79,113.18,303.36,143.7
T002965,S19,2025-02-12,Beauty,2,GlowWorks,South,17.54,42.26,48.0,3.41,86.79,84.52,49.44
T002080,S28,2025-03-06,Home,1,BudgetSource,West,32.62,61.09,2.0,4.71,135.54,61.09,28.47
T001502,S28,2025-04-27,Sports,4,ActivePro,West,,118.22,,4.11,104.85,472.88,
T000163,S17,2025-05-31,Electronics,4,NorthStar,North,232.62,265.86,116.0,5.66,121.79,1063.44,132.96
T001840,S11,2025-03-09,Grocery,3,FreshFarm,South,8.6,13.94,114.0,4.23,93.29,41.82,16.02
T001553,S04,2025-02-18,Grocery,2,FreshFarm,East,6.14,9.8,138.0,,89.07,19.6,7.32
T001392,S27,2025-02-18,Beauty,1,GlowWorks,West,18.53,46.67,38.0,3.41,110.3,46.67,28.14
T002514,S10,2025-06-18,Grocery,4,FreshFarm,South,7.08,10.69,147.0,4.63,110.19,42.76,14.44
T000320,S26,2025-06-09,Beauty,1,GlowWorks,West,15.95,36.73,20.0,3.72,98.62,36.73,20.78
T002683,S30,2025-02-14,Electronics,1,NorthStar,West,191.2,268.99,37.0,5.62,167.7,268.99,77.79
T001288,S25,2025-05-07,Grocery,7,FreshFarm,West,8.96,12.94,2.0,5.62,176.09,90.58,27.86
T000832,S10,2025-03-24,Home,10,BudgetSource,South,39.97,66.8,42.0,4.98,116.03,668.0,268.3
T000901,S24,2025-03-12,Home,3,BudgetSource,West,44.87,86.6,47.0,5.33,166.05,259.8,125.19
T000989,S06,2025-06-07,Electronic,,NorthStar,East,256.93,313.7,120.0,4.24,86.0,,
T000669,S28,2025-05-05,Electronics,3,NorthStar,West,241.6,316.73,,5.36,182.3,950.19,225.39
T000601,S30,2025-04-17,Apparel,2,StyleHub,West,27.92,55.18,48.0,6.44,155.69,110.36,54.52
T001547,S28,2025-04-26,Apparel,,StyleHub,West,30.78,65.68,62.0,5.44,149.84,,
T001601,S09,2025-05-24,Grocery,4,FreshFarm,East,7.9,11.55,80.0,2.15,51.41,46.2,14.6
T002363,S15,2025-01-31,Beauty,3,GlowWorks,East,16.45,37.71,20.0,2.18,64.52,113.13,63.78
T001122,S30,2025-05-04,Grocery,1,FreshFarm,West,7.98,11.55,53.0,3.92,133.17,11.55,3.57
T001931,S20,2025-01-07,Apparel,8,StyleHub,South,31.4,58.19,152.0,5.31,158.85,465.52,214.32
T000471,S04,2025-04-21,Sports,6,ActivePro,East,58.45,121.34,147.0,2.88,62.38,728.04,377.34
T000248,S13,2025-02-17,Beauty,1,GlowWorks,East,16.71,34.79,47.0,5.99,144.11,34.79,18.08
T001882,S01,2025-05-11,Apparel,3,StyleHub,East,,57.53,36.0,4.28,132.82,172.59,
T002695,S19,2025-02-04,Electronics,1,NorthStar,South,220.85,277.64,157.0,4.49,97.54,277.64,56.79
T000848,S08,2025-05-24,Home,5,BudgetSource,South,47.59,90.71,87.0,4.5,119.23,453.55,215.6
T001999,S02,2025-02-23,Food,,FreshFarm,South,8.43,13.45,24.0,3.88,98.79,,
T000290,S06,2025-06-24,Home,4,BudgetSource,East,44.46,85.79,102.0,4.16,83.03,343.16,165.32
T000324,S16,2025-04-27,Home,2,BudgetSource,South,46.37,83.91,128.0,4.55,126.39,167.82,75.08
T001245,S11,2025-06-10,Electronics,2,NorthStar,South,250.12,349.52,94.0,4.58,114.81,699.04,198.8
T001755,S03,2025-01-08,Apparel,2,StyleHub,North,34.15,71.72,78.0,4.58,123.16,143.44,75.14
T000203,S16,2025-03-18,Home,4,BudgetSource,South,43.28,72.38,80.0,4.91,117.45,289.52,116.4
T000430,S14,2025-03-24,Beauty,2,GlowWorks,West,18.54,44.09,51.0,,107.57,88.18,51.1
T002445,S21,2025-03-05,Beauty,2,GlowWorks,North,17.75,38.09,101.0,4.12,126.95,76.18,40.68
T000114,S03,2025-03-29,Beauty,9,GlowWorks,North,20.66,44.31,49.0,4.7,145.38,398.79,212.85
T000718,S13,2025-02-26,Beauty,1,GlowWorks,East,18.29,42.54,100.0,4.52,118.82,42.54,24.25
T002073,S30,2025-03-12,Sports,1,ActivePro,West,55.11,109.71,14.0,2.77,77.78,109.71,54.6
T001769,S15,2025-03-05,Grocery,1,FreshFarm,East,8.3,12.58,140.0,5.4,142.15,12.58,4.28
T000328,S13,2025-03-02,Sports,6,ActivePro,East,48.97,102.6,33.0,3.68,92.74,615.6,321.78
T002351,S09,2025-04-10,Apparel,1,StyleHub,East,24.94,50.32,146.0,,69.14,50.32,25.38
T000120,S04,2025-03-18,Home,1,BudgetSource,East,40.14,74.42,25.0,3.96,121.32,74.42,34.28
T000034,S26,2025-01-29,Beauty,1,GlowWorks,West,17.38,35.88,56.0,4.52,129.32,35.88,18.5
T001591,S04,2025-06-09,Sports,3,ActivePro,East,53.34,110.95,113.0,5.05,142.85,332.85,172.83
T000954,S19,2025-01-28,Grocery,2,FreshFarm,South,7.34,10.33,30.0,3.83,92.15,20.66,5.98
T001713,S23,2025-02-03,Electronics,6,NorthStar,South,255.3,316.53,155.0,3.37,86.31,1899.18,367.38
T002987,S03,2025-05-24,Electronics,1,NorthStar,North,244.38,308.73,40.0,3.47,108.09,308.73,64.35
T000739,S10,2025-05-08,Sports,2,ActivePro,South,62.58,125.19,,4.97,127.99,250.38,125.22
T002069,S09,2025-03-29,Beauty,2,GlowWorks,East,19.39,40.2,85.0,4.5,135.54,80.4,41.62
T001727,S02,2025-04-19,Grocery,2,FreshFarm,South,9.36,14.91,22.0,4.78,114.48,29.82,11.1
T000366,S12,2025-06-10,Electronics,2,NorthStar,South,242.76,302.6,81.0,3.98,117.58,605.2,119.68
T000037,S06,2025-04-03,Beauty,2,GlowWorks,East,18.0,40.96,69.0,5.99,175.37,81.92,45.92
T000241,S16,2025-03-25,Home,1,BudgetSource,South,43.58,90.35,50.0,5.98,210.31,90.35,46.77
T002756,S24,2025-02-01,Beauty,1,GlowWorks,West,16.84,38.36,38.0,3.64,115.04,38.36,21.52
T002377,S07,2025-05-12,Apparel,8,StyleHub,North,24.08,52.63,36.0,4.93,111.81,421.04,228.4
T000929,S12,2025-05-30,Home,5,BudgetSource,South,44.3,84.53,106.0,3.2,82.84,422.65,201.15
T000487,S16,2025-05-14,Apparel,10,StyleHub,South,23.77,49.34,60.0,3.56,78.37,493.4,255.7
T001202,S10,,Home,2,BudgetSource,South,44.81,84.47,102.0,3.95,99.42,168.94,79.32
T000748,S04,2025-03-20,Sporting Goods,3,ActivePro,East,59.65,109.26,72.0,4.76,125.6,327.78,148.83
T000283,S23,2025-01-19,Apparel,2,StyleHub,South,27.9,55.92,134.0,4.88,130.03,111.84,56.04
T002352,S10,2025-05-21,Sports,2,ActivePro,South,65.7,119.0,126.0,5.5,146.0,238.0,106.6
T001790,S23,2025-05-02,Grocery,1,FreshFarm,South,8.2,13.07,33.0,5.02,114.61,13.07,4.87
T002727,S19,2025-03-15,Home,6,BudgetSource,South,46.52,82.57,102.0,5.43,138.53,495.42,216.3
T002482,S15,2025-06-23,Electronics,9,NorthStar,East,255.95,336.3,115.0,3.01,79.95,3026.7,723.15
T001771,S16,2025-03-30,Apparel,6,StyleHub,South,27.11,56.47,85.0,4.5,109.32,338.82,176.16
T001452,S11,2025-05-01,Grocery,2,FreshFarm,South,10.07,16.2,151.0,3.86,98.74,32.4,12.26
T001376,S09,2025-05-10,Apparel,2,StyleHub,East,32.91,66.67,101.0,5.59,133.57,133.34,67.52
T001075,S06,2025-03-29,Grocery,2,FreshFarm,East,8.88,13.74,98.0,3.24,76.61,27.48,9.72
T000896,S29,2025-04-29,Home,5,BudgetSource,West,43.2,73.32,28.0,3.92,116.4,366.6,150.6
T001677,S21,2025-01-06,Apparel,1,StyleHub,North,30.54,64.44,130.0,4.34,110.64,64.44,33.9
T001633,S09,2025-01-22,Electronics,1,NorthStar,East,229.46,344.9,58.0,4.6,118.52,344.9,115.44
T000541,S29,2025-04-20,Sports,2,ActivePro,West,,117.5,49.0,3.69,147.7,235.0,
T002120,S03,2025-04-11,Sports,2,ActivePro,North,50.45,102.98,70.0,5.5,163.82,205.96,105.06
T002769,S25,2025-06-18,Sports,1,ActivePro,West,58.84,113.81,26.0,4.37,173.03,113.81,54.97
T001282,S15,2025-02-21,Grocery,2,FreshFarm,East,8.47,11.36,21.0,6.15,147.39,22.72,5.78
T000285,S25,2025-01-16,Grocery,,FreshFarm,West,8.22,13.46,1.0,7.38,198.01,,
T000189,S12,2025-02-07,Apparel,2,StyleHub,South,28.92,60.5,44.0,5.45,109.72,121.0,63.16
T002250,S29,2025-02-17,Home,1,BudgetSource,West,44.42,76.75,19.0,5.06,146.54,76.75,32.33
T001142,S02,2025-03-15,Electronics,2,NorthStar,South,217.07,275.96,82.0,6.58,146.69,551.92,117.78
T000958,S24,2025-01-10,Beauty,2,GlowWorks,West,19.69,47.84,56.0,4.5,130.29,95.68,56.3
T000600,S28,2025-02-26,Beauty,2,GlowWorks,West,16.73,39.71,58.0,5.34,152.01,79.42,45.96
T001545,S21,2025-03-31,Apparel,6,,North,23.52,51.49,139.0,4.38,115.62,308.94,167.82
T000591,S08,2025-04-09,Beauty,5,GlowWorks,South,18.28,37.99,139.0,4.55,100.35,189.95,98.55
T002709,S15,2025-04-30,Electronic,2,NorthStar,East,253.66,343.93,14.0,4.76,131.47,687.86,180.54
T001874,S19,2025-04-12,Electronics,1,NorthStar,South,219.7,322.61,102.0,4.11,113.45,322.61,102.91
T001235,S12,2025-04-20,Electronics,3,NorthStar,South,245.92,341.28,,4.62,117.91,1023.84,286.08
T001676,S21,2025-03-05,Electronics,2,NorthStar,North,268.6,378.02,96.0,5.16,125.43,756.04,218.84
T002638,S19,2025-03-01,Sports,2,ActivePro,South,51.55,106.44,96.0,2.78,72.08,212.88,109.78
T000932,S15,2025-05-16,Grocery,1,FreshFarm,East,6.85,9.75,75.0,5.91,168.9,9.75,2.9
T001976,S08,2025-04-30,Grocery,3,FreshFarm,South,8.97,14.1,158.0,4.14,115.33,42.3,15.39
T002679,S17,2025-01-25,Beauty,2,GlowWorks,North,19.18,43.72,145.0,3.8,100.0,87.44,49.08
T002558,S14,2025-02-15,Electronics,3,NorthStar,West,233.75,329.71,56.0,3.15,76.42,989.13,287.88
T002068,S14,2025-06-20,Electronics,2,NorthStar,West,283.34,390.06,24.0,5.63,118.54,780.12,213.44
T000371,S25,2025-04-02,Electronics,1,,West,258.15,322.13,44.0,3.75,124.16,322.13,63.98
T002354,S01,2025-02-28,Home,5,BudgetSource,East,45.28,87.53,65.0,3.48,96.8,437.65,211.25
T001649,S18,2025-01-16,Apparel,2,StyleHub,West,28.46,67.78,49.0,4.49,103.64,135.56,78.64
T002451,S06,2025-05-21,Electronics,3,NorthStar,East,286.24,351.69,155.0,3.1,78.96,1055.07,196.35
T000790,S26,2025-04-15,Beauty,4,GlowWorks,West,15.73,37.54,16.0,3.95,134.05,150.16,87.24
T001852,S06,2025-04-07,Sports,4,ActivePro,East,48.05,94.59,53.0,5.59,138.34,378.36,186.16
T001635,S30,2025-03-08,Home,2,,West,44.13,86.02,16.0,,130.62,172.04,83.78
T001497,S15,2025-04-20,Apparel,1,StyleHub,East,30.98,60.66,91.0,2.68,71.79,60.66,29.68
T000586,S23,2025-02-28,Beauty,3,GlowWorks,South,17.5,41.14,140.0,3.21,61.88,123.42,70.92
T000552,S26,2025-02-10,Home,,BudgetSource,West,46.09,91.12,55.0,4.38,134.92,,
T001053,S14,2025-03-05,Beauty,2,GlowWorks,West,17.62,36.61,53.0,4.55,134.92,73.22,37.98
T000216,S24,2025-06-03,Apparel,3,StyleHub,West,25.3,53.42,10.0,5.9,177.34,160.26,84.36
T000375,S10,2025-05-15,Home,2,BudgetSource,South,40.75,76.77,56.0,4.83,92.35,153.54,72.04
T000956,S12,2025-02-11,Electronics,,NorthStar,South,237.47,299.4,18.0,5.05,150.03,,
T002818,S21,2025-06-08,Grocery,1,FreshFarm,North,8.55,12.52,158.0,3.9,107.27,12.52,3.97
T002758,S21,2025-04-19,Electronics,1,NorthStar,North,261.89,328.86,53.0,6.7,161.67,328.86,66.97
T001606,S24,2025-03-14,Grocery,2,FreshFarm,West,7.74,12.16,,3.44,91.0,24.32,8.84
T002033,S04,2025-02-03,Apparel,4,StyleHub,East,24.46,49.25,116.0,4.07,108.14,197.0,99.16
T000451,S12,2025-03-04,Home,3,BudgetSource,South,54.9,109.53,33.0,6.0,98.85,328.59,163.89
T002044,S12,2025-06-22,Electronics,,NorthStar,South,290.59,400.98,10.0,3.91,69.52,,
T000934,S16,2025-04-20,Electronics,3,NorthStar,South,242.37,290.5,158.0,4.25,79.45,871.5,144.39
T000784,S08,2025-01-11,Grocery,2,FreshFarm,South,9.12,14.07,91.0,6.26,193.7,28.14,9.9
T000093,S24,2025-01-03,Sports,2,ActivePro,West,,116.18,15.0,3.88,92.87,232.36,
T000294,S06,2025-02-10,Home,1,BudgetSource,East,45.63,90.38,101.0,5.82,155.78,90.38,44.75
T001664,S05,2025-04-14,Sports,4,ActivePro,East,52.56,94.3,15.0,3.57,88.55,377.2,166.96
T002251,S15,2025-06-07,Apparel,,StyleHub,East,26.34,55.01,154.0,5.45,131.78,,
T002586,S05,2025-05-23,Apparel,2,StyleHub,East,26.32,57.6,57.0,6.19,135.82,115.2,62.56
T000800,S09,2025-02-15,Sports,4,ActivePro,East,62.54,120.27,136.0,6.5,151.14,481.08,230.92
T002030,S17,2025-02-08,Home,1,BudgetSource,North,44.38,73.35,103.0,4.61,121.43,73.35,28.97
T001325,S12,2025-05-07,Grocery,1,FreshFarm,South,9.31,15.28,99.0,5.48,133.47,15.28,5.97
T000501,S15,2025-01-02,Grocery,2,FreshFarm,East,7.48,11.61,20.0,3.01,64.95,23.22,8.26
T002016,S19,2025-04-05,Electronics,1,NorthStar,South,254.7,327.68,43.0,5.11,128.78,327.68,72.98
T001413,S15,,Apparel,1,StyleHub,East,26.26,53.56,159.0,4.35,96.67,53.56,27.3
T002961,S10,2025-03-31,Grocery,2,FreshFarm,South,7.97,12.2,27.0,4.24,103.15,24.4,8.46
T000193,S29,2025-06-13,Home,1,BudgetSource,West,44.17,73.96,36.0,5.47,173.01,73.96,29.79
T001469,S29,2025-03-13,Home,4,BudgetSource,West,42.95,77.95,24.0,4.54,164.34,311.8,140.0
T002771,S25,2025-04-02,Home,2,BudgetSource,West,44.4,85.81,54.0,5.28,160.02,171.62,82.82
T001128,S29,2025-03-25,Electronics,1,NorthStar,West,255.19,308.63,24.0,4.6,137.13,308.63,53.44
T002523,S16,2025-04-01,Beauty,3,GlowWorks,South,19.03,38.88,17.0,4.72,147.0,116.64,59.55
T001806,S10,2025-06-23,Grocery,4,FreshFarm,South,8.2,12.65,15.0,3.19,87.17,50.6,17.8
T002448,S22,2025-02-27,Home,6,BudgetSource,South,42.56,80.32,49.0,6.28,164.58,481.92,226.56
T002853,S24,2025-05-24,Apparel,6,StyleHub,West,26.3,59.09,22.0,4.83,162.98,354.54,196.74
T000962,S01,2025-03-09,Apparel,1,StyleHub,East,32.46,71.72,138.0,5.55,127.81,71.72,39.26
T000058,S20,2025-01-11,Electronic,1,NorthStar,South,,292.97,31.0,5.86,139.3,292.97,
T000409,S04,2025-06-19,Beauty,3,GlowWorks,East,18.92,47.44,89.0,4.55,122.95,142.32,85.56
T002611,S17,2025-05-03,Electronics,1,NorthStar,North,256.38,334.12,51.0,3.63,88.47,334.12,77.74
T002913,S25,2025-01-27,Electronics,,NorthStar,West,237.99,313.22,45.0,3.9,108.71,,
T001324,S28,2025-02-08,Grocery,4,FreshFarm,West,7.3,10.97,58.0,4.83,157.63,43.88,14.68
T001940,S24,2025-05-23,Apparel,4,StyleHub,West,26.83,57.68,14.0,4.07,143.29,230.72,123.4
T000172,S03,2025-01-12,Grocery,2,FreshFarm,North,8.95,12.51,,4.04,91.79,25.02,7.12
T000558,S08,2025-06-01,Apparel,3,StyleHub,South,26.54,55.82,29.0,4.98,122.19,167.46,87.84
T001912,S13,2025-01-29,Beauty,6,GlowWorks,East,18.07,35.97,133.0,3.86,107.73,215.82,107.4
T002164,S17,2025-01-20,Electronics,2,NorthStar,North,207.74,278.59,125.0,5.12,135.63,557.18,141.7
T002746,S10,2025-04-15,Sports,1,ActivePro,South,52.19,99.83,12.0,4.44,106.12,99.83,47.64
T002192,S07,2025-05-01,Grocery,5,FreshFarm,North,8.22,13.16,80.0,3.35,69.25,65.8,24.7
T000551,S12,2025-01-26,Home,1,BudgetSource,South,55.63,95.78,63.0,5.11,122.34,95.78,40.15
T000261,S08,,Grocery,1,FreshFarm,South,8.65,13.63,146.0,5.02,112.01,13.63,4.98
T002274,S24,2025-05-11,Beauty,3,GlowWorks,West,16.37,39.34,19.0,3.25,83.84,118.02,68.91
T001684,S23,2025-06-29,Sports,1,ActivePro,South,59.59,119.6,104.0,4.76,130.75,119.6,60.01
T000186,S10,2025-06-25,Home,,BudgetSource,South,,71.1,79.0,4.45,123.18,,
T001061,S25,2025-06-13,Electronics,2,NorthStar,West,293.49,380.8,32.0,3.69,98.18,761.6,174.62
